3  (1,4)
202.25,Bb3  (9,12)
202.375,Bb3  (9,12)
202.5,E3  (3,6)
202.5,G3  (3,6)
202.5,Gb1  (9,12)
202.5,Bb3  (9,12)
202.5026041667,D3  (9,12)
202.625,D3  (2,5)
202.625,A3  (2,5)
202.625,F3  (2,5)
202.625,C1  (9,12)
202.625,D1  (9,12)
202.625,Bb3  (9,12)
202.75,D3  (3,6)
202.75,F3  (3,6)
202.75,Gb1  (9,12)
202.75,Bb3  (9,12)
202.875,Bb3  (9,12)
202.8802083333,A1  (0,3)
202.8802083333,Eb3  (9,12)
203,A3  (2,5)
203,D3  (2,5)
203,F3  (2,5)
203,C1  (9,12)
203,Gb1  (9,12)
203,Bb3  (9,12)
203.0052083333,D2  (0,3)
203.0052083333,Eb3  (9,12)
203.125,Bb3  (9,12)
203.1302083333,Eb3  (9,12)
203.25,Gb1  (9,12)
203.25,Bb3  (9,12)
203.2552083333,E3  (9,12)
203.375,A3  (2,5)
203.375,D3  (2,5)
203.375,F3  (2,5)
203.375,Bb3  (9,12)
203.3802083333,E0  (0,3)
203.5,A4  (1,4)
203.5,D4  (1,4)
203.5,C1  (9,12)
203.5,D1  (9,12)
203.5,Gb1  (9,12)
203.5,Bb3  (9,12)
203.5026041667,D3  (9,12)
203.5052083333,Gb2  (9,12)
203.625,Bb3  (9,12)
203.6302083333,F0  (0,3)
203.75,A3  (2,5)
203.75,D3  (2,5)
203.75,F3  (2,5)
203.75,Bb1  (9,12)
203.75,Bb3  (9,12)
203.7552083333,E3  (9,12)
203.875,F3  (2,5)
203.875,D3  (2,5)
203.875,A3  (2,5)
203.875,Bb3  (9,12)
203.8802083333,F0  (0,3)
204,F3  (1,4)
204,G2  (1,4)
204,D3  (1,4)
204,Bb2  (1,4)
204,C1  (9,12)
204,Gb1  (9,12)
204,Bb3  (9,12)
204.0052083333,G0  (0,3)
204.0052083333,E3  (9,12)
204.015625,A3  (3,6)
204.0989583333,C4  (3,6)
204.125,Bb3  (9,12)
204.1614583333,A3  (3,6)
204.25,Bb2  (2,5)
204.25,F3  (2,5)
204.25,D3  (2,5)
204.25,C1  (9,12)
204.25,D1  (9,12)
204.25,Gb1  (9,12)
204.25,Bb3  (9,12)
204.2552083333,G1  (0,3)
204.265625,E3  (3,6)
204.3333333333,G3  (3,6)
204.375,Bb3  (9,12)
204.40625,E3  (3,6)
204.5,Gb1  (9,12)
204.5,Bb3  (9,12)
204.5026041667,D3  (9,12)
204.5052083333,C3  (3,6)
204.5833333333,D3  (3,6)
204.625,F3  (2,5)
204.625,Bb2  (2,5)
204.625,D3  (2,5)
204.625,C1  (9,12)
204.625,D1  (9,12)
204.625,Bb3  (9,12)
204.6302083333,A0  (0,3)
204.65625,C3  (3,6)
204.75,Gb1  (9,12)
204.75,Bb3  (9,12)
204.765625,A2  (3,6)
204.875,Bb3  (9,12)
204.8802083333,Eb3  (9,12)
205,D2  (3,6)
205,F3  (2,5)
205,D3  (2,5)
205,Bb2  (2,5)
205,C1  (9,12)
205,Gb1  (9,12)
205,Bb3  (9,12)
205.0052083333,Bb0  (0,3)
205.0052083333,Eb3  (9,12)
205.125,Bb3  (9,12)
205.1302083333,Eb3  (9,12)
205.25,Gb1  (9,12)
205.25,Bb3  (9,12)
205.2552083333,E3  (9,12)
205.375,F3  (2,5)
205.375,D3  (2,5)
205.375,Bb2  (2,5)
205.375,Bb3  (9,12)
205.5,C1  (9,12)
205.5,D1  (9,12)
205.5,Gb1  (9,12)
205.5,Bb3  (9,12)
205.5026041667,D3  (9,12)
205.5052083333,C1  (0,3)
205.5052083333,Gb2  (9,12)
205.625,Bb3  (9,12)
205.75,C3  (2,5)
205.75,A2  (2,5)
205.75,F3  (2,5)
205.75,Bb1  (9,12)
205.75,Bb3  (9,12)
205.7552083333,E3  (9,12)
205.875,C3  (2,5)
205.875,A2  (2,5)
205.875,F3  (2,5)
205.875,Bb3  (9,12)
206,A3  (1,4)
206,F3  (1,4)
206,Bb2  (1,4)
206,D3  (1,4)
206,Bb1  (1,4)
206,C1  (9,12)
206,Gb1  (9,12)
206,Bb3  (9,12)
206.0052083333,Bb0  (0,3)
206.0052083333,E3  (9,12)
206.125,Bb3  (9,12)
206.25,Bb2  (2,5)
206.25,F3  (2,5)
206.25,D3  (2,5)
206.25,C1  (9,12)
206.25,D1  (9,12)
206.25,Gb1  (9,12)
206.25,Bb3  (9,12)
206.2552083333,Bb1  (0,3)
206.375,Bb3  (9,12)
206.5,Gb1  (9,12)
206.5,Bb3  (9,12)
206.5026041667,D3  (9,12)
206.625,F3  (2,5)
206.625,D3  (2,5)
206.625,Bb2  (2,5)
206.625,C1  (9,12)
206.625,D1  (9,12)
206.625,Bb3  (9,12)
206.6302083333,Bb0  (0,3)
206.75,Gb1  (9,12)
206.75,Bb3  (9,12)
206.875,Bb3  (9,12)
206.8802083333,Eb3  (9,12)
207,F3  (2,5)
207,D3  (2,5)
207,Bb2  (2,5)
207,C1  (9,12)
207,Gb1  (9,12)
207,Bb3  (9,12)
207.0052083333,Bb1  (0,3)
207.0052083333,Eb3  (9,12)
207.125,Bb3  (9,12)
207.1302083333,Eb3  (9,12)
207.25,Gb1  (9,12)
207.25,Bb3  (9,12)
207.2552083333,E3  (9,12)
207.375,Bb2  (2,5)
207.375,F3  (2,5)
207.375,D3  (2,5)
207.375,Bb3  (9,12)
207.5,C1  (9,12)
207.5,D1  (9,12)
207.5,Gb1  (9,12)
207.5,Bb3  (9,12)
207.5026041667,D3  (9,12)
207.5052083333,F1  (0,3)
207.5052083333,Gb2  (9,12)
207.625,Bb3  (9,12)
207.75,F3  (2,5)
207.75,D3  (2,5)
207.75,Bb2  (2,5)
207.75,Bb1  (9,12)
207.75,Bb3  (9,12)
207.7552083333,E3  (9,12)
207.875,Bb2  (2,5)
207.875,D3  (2,5)
207.875,F3  (2,5)
207.875,Bb3  (9,12)
208,G3  (1,4)
208,E3  (1,4)
208,C3  (1,4)
208,A1  (1,4)
208,A2  (1,4)
208,C1  (9,12)
208,Gb1  (9,12)
208,Bb3  (9,12)
208.0052083333,A1  (0,3)
208.0052083333,E3  (9,12)
208.125,Bb3  (9,12)
208.25,E3  (2,5)
208.25,A2  (2,5)
208.25,C3  (2,5)
208.25,C1  (9,12)
208.25,D1  (9,12)
208.25,Gb1  (9,12)
208.25,Bb3  (9,12)
208.375,Bb3  (9,12)
208.5,Gb1  (9,12)
208.5,Bb3  (9,12)
208.5026041667,D3  (9,12)
208.625,E3  (2,5)
208.625,C3  (2,5)
208.625,A2  (2,5)
208.625,C1  (9,12)
208.625,D1  (9,12)
208.625,Bb3  (9,12)
208.6302083333,E1  (0,3)
208.75,Gb1  (9,12)
208.75,Bb3  (9,12)
208.875,Bb3  (9,12)
208.8802083333,Eb3  (9,12)
209,E3  (2,5)
209,C3  (2,5)
209,A2  (2,5)
209,C1  (9,12)
209,Gb1  (9,12)
209,Bb3  (9,12)
209.0052083333,Eb3  (9,12)
209.125,Bb3  (9,12)
209.1302083333,Eb3  (9,12)
209.25,Gb1  (9,12)
209.25,Bb3  (9,12)
209.2552083333,A0  (0,3)
209.2552083333,E3  (9,12)
209.375,E3  (2,5)
209.375,C3  (2,5)
209.375,A2  (2,5)
209.375,Bb3  (9,12)
209.5,E4  (1,4)
209.5,C4  (1,4)
209.5,G3  (1,4)
209.5,C1  (9,12)
209.5,D1  (9,12)
209.5,Gb1  (9,12)
209.5,Bb3  (9,12)
209.5026041667,D3  (9,12)
209.5052083333,Gb2  (9,12)
209.625,Bb3  (9,12)
209.75,E3  (2,5)
209.75,C3  (2,5)
209.75,A2  (2,5)
209.75,Bb1  (9,12)
209.75,Bb3  (9,12)
209.7552083333,E3  (9,12)
209.875,C3  (2,5)
209.875,E3  (2,5)
209.875,A2  (2,5)
209.875,Bb3  (9,12)
210,D3  (1,4)
210,D2  (1,4)
210,A3  (1,4)
210,F3  (1,4)
210,C1  (9,12)
210,Gb1  (9,12)
210,Bb3  (9,12)
210.0052083333,D1  (0,3)
210.0052083333,E3  (9,12)
210.125,Bb3  (9,12)
210.25,D3  (2,5)
210.25,A3  (2,5)
210.25,F3  (2,5)
210.25,C1  (9,12)
210.25,D1  (9,12)
210.25,Gb1  (9,12)
210.25,Bb3  (9,12)
210.375,Bb3  (9,12)
210.5,Gb1  (9,12)
210.5,Bb3  (9,12)
210.5026041667,D3  (9,12)
210.625,D3  (2,5)
210.625,A3  (2,5)
210.625,F3  (2,5)
210.625,C1  (9,12)
210.625,D1  (9,12)
210.625,Bb3  (9,12)
210.75,Gb1  (9,12)
210.75,Bb3  (9,12)
210.875,Bb3  (9,12)
210.8802083333,D1  (0,3)
210.8802083333,Eb3  (9,12)
211,A3  (2,5)
211,D3  (2,5)
211,F3  (2,5)
211,C1  (9,12)
211,Gb1  (9,12)
211,Bb3  (9,12)
211.0052083333,D1  (0,3)
211.0052083333,Eb3  (9,12)
211.125,Bb3  (9,12)
211.1302083333,Eb3  (9,12)
211.25,Gb1  (9,12)
211.25,Bb3  (9,12)
211.2552083333,E3  (9,12)
211.375,A3  (2,5)
211.375,D3  (2,5)
211.375,F3  (2,5)
211.375,Bb3  (9,12)
211.3802083333,F0  (0,3)
211.5,D4  (1,4)
211.5,A4  (1,4)
211.5,C1  (9,12)
211.5,D1  (9,12)
211.5,Gb1  (9,12)
211.5,Bb3  (9,12)
211.5026041667,D3  (9,12)
211.5052083333,Gb2  (9,12)
211.625,Bb3  (9,12)
211.6302083333,A0  (0,3)
211.75,A3  (2,5)
211.75,D3  (2,5)
211.75,F3  (2,5)
211.75,Bb1  (9,12)
211.75,Bb3  (9,12)
211.7552083333,F0  (0,3)
211.7552083333,E3  (9,12)
211.875,F3  (2,5)
211.875,D3  (2,5)
211.875,A3  (2,5)
211.875,Bb3  (9,12)
211.8802083333,A0  (0,3)
212,D3  (1,4)
212,Bb2  (1,4)
212,G2  (1,4)
212,F3  (1,4)
212,C1  (9,12)
212,Gb1  (9,12)
212,Bb3  (9,12)
212.0052083333,G0  (0,3)
212.0052083333,E3  (9,12)
212.125,Bb3  (9,12)
212.25,Bb2  (2,5)
212.25,F3  (2,5)
212.25,D3  (2,5)
212.25,C1  (9,12)
212.25,D1  (9,12)
212.25,Gb1  (9,12)
212.25,Bb3  (9,12)
212.2552083333,G0  (0,3)
212.375,Bb3  (9,12)
212.5,Gb1  (9,12)
212.5,Bb3  (9,12)
212.5026041667,D3  (9,12)
212.625,F3  (2,5)
212.625,Bb2  (2,5)
212.625,D3  (2,5)
212.625,C1  (9,12)
212.625,D1  (9,12)
212.625,Bb3  (9,12)
212.6302083333,G0  (0,3)
212.75,Gb1  (9,12)
212.75,Bb3  (9,12)
212.875,Bb3  (9,12)
212.8802083333,G0  (0,3)
212.8802083333,Eb3  (9,12)
213,F3  (2,5)
213,D3  (2,5)
213,Bb2  (2,5)
213,C1  (9,12)
213,Gb1  (9,12)
213,Bb3  (9,12)
213.0052083333,G0  (0,3)
213.0052083333,Eb3  (9,12)
213.125,Bb3  (9,12)
213.1302083333,Eb3  (9,12)
213.25,Gb1  (9,12)
213.25,Bb3  (9,12)
213.2552083333,E3  (9,12)
213.375,F3  (2,5)
213.375,D3  (2,5)
213.375,Bb2  (2,5)
213.375,Bb3  (9,12)
213.5,C1  (9,12)
213.5,D1  (9,12)
213.5,Gb1  (9,12)
213.5,Bb3  (9,12)
213.5026041667,D3  (9,12)
213.5052083333,A0  (0,3)
213.5052083333,Gb2  (9,12)
213.625,Bb3  (9,12)
213.75,C3  (2,5)
213.75,A2  (2,5)
213.75,F3  (2,5)
213.75,Bb1  (9,12)
213.75,Bb3  (9,12)
213.7552083333,E3  (9,12)
213.875,C3  (2,5)
213.875,A2  (2,5)
213.875,F3  (2,5)
213.875,Bb3  (9,12)
214,F3  (1,4)
214,Bb2  (1,4)
214,A3  (1,4)
214,D3  (1,4)
214,Bb1  (1,4)
214,C1  (9,12)
214,Gb1  (9,12)
214,Bb3  (9,12)
214.0052083333,Bb0  (0,3)
214.0052083333,E3  (9,12)
214.125,Bb3  (9,12)
214.25,Bb2  (2,5)
214.25,F3  (2,5)
214.25,D3  (2,5)
214.25,C1  (9,12)
214.25,D1  (9,12)
214.25,Gb1  (9,12)
214.25,Bb3  (9,12)
214.2552083333,Bb1  (0,3)
214.375,Bb3  (9,12)
214.5,Gb1  (9,12)
214.5,Bb3  (9,12)
214.5026041667,D3  (9,12)
214.625,F3  (2,5)
214.625,D3  (2,5)
214.625,Bb2  (2,5)
214.625,C1  (9,12)
214.625,D1  (9,12)
214.625,Bb3  (9,12)
214.6302083333,Bb0  (0,3)
214.75,Gb1  (9,12)
214.75,Bb3  (9,12)
214.875,Bb3  (9,12)
214.8802083333,Bb0  (0,3)
214.8802083333,Eb3  (9,12)
215,F3  (2,5)
215,D3  (2,5)
215,Bb2  (2,5)
215,C1  (9,12)
215,Gb1  (9,12)
215,Bb3  (9,12)
215.0052083333,Bb0  (0,3)
215.0052083333,Eb3  (9,12)
215.125,Bb3  (9,12)
215.1302083333,Eb3  (9,12)
215.25,Gb1  (9,12)
215.25,Bb3  (9,12)
215.2552083333,E3  (9,12)
215.375,Bb2  (2,5)
215.375,F3  (2,5)
215.375,D3  (2,5)
215.375,Bb3  (9,12)
215.5,C1  (9,12)
215.5,D1  (9,12)
215.5,Gb1  (9,12)
215.5,Bb3  (9,12)
215.5026041667,D3  (9,12)
215.5052083333,Gb2  (9,12)
215.625,Bb3  (9,12)
215.75,F3  (2,5)
215.75,D3  (2,5)
215.75,Bb2  (2,5)
215.75,Bb1  (9,12)
215.75,Bb3  (9,12)
215.7552083333,E3  (9,12)
215.875,Bb2  (2,5)
215.875,D3  (2,5)
215.875,F3  (2,5)
215.875,Bb3  (9,12)
215.8802083333,Bb0  (0,3)
216,G3  (1,4)
216,E3  (1,4)
216,C3  (1,4)
216,A1  (1,4)
216,A2  (1,4)
216,C1  (9,12)
216,Gb1  (9,12)
216,Bb3  (9,12)
216.0052083333,A0  (0,3)
216.0052083333,E3  (9,12)
216.125,Bb3  (9,12)
216.25,E3  (2,5)
216.25,A2  (2,5)
216.25,C3  (2,5)
216.25,C1  (9,12)
216.25,D1  (9,12)
216.25,Gb1  (9,12)
216.25,Bb3  (9,12)
216.375,Bb3  (9,12)
216.5,Gb1  (9,12)
216.5,Bb3  (9,12)
216.5026041667,D3  (9,12)
216.625,E3  (2,5)
216.625,C3  (2,5)
216.625,A2  (2,5)
216.625,C1  (9,12)
216.625,D1  (9,12)
216.625,Bb3  (9,12)
216.6302083333,A1  (0,3)
216.75,Gb1  (9,12)
216.75,Bb3  (9,12)
216.875,Bb3  (9,12)
216.8802083333,Eb3  (9,12)
217,E3  (2,5)
217,C3  (2,5)
217,A2  (2,5)
217,C1  (9,12)
217,Gb1  (9,12)
217,Bb3  (9,12)
217.0052083333,A0  (0,3)
217.0052083333,Eb3  (9,12)
217.125,Bb3  (9,12)
217.1302083333,Eb3  (9,12)
217.25,Gb1  (9,12)
217.25,Bb3  (9,12)
217.2552083333,E3  (9,12)
217.375,E3  (2,5)
217.375,C3  (2,5)
217.375,A2  (2,5)
217.375,Bb3  (9,12)
217.5,C4  (1,4)
217.5,E4  (1,4)
217.5,G3  (1,4)
217.5,C1  (9,12)
217.5,D1  (9,12)
217.5,Gb1  (9,12)
217.5,Bb3  (9,12)
217.5026041667,D3  (9,12)
217.5052083333,Gb2  (9,12)
217.625,Bb3  (9,12)
217.75,E3  (2,5)
217.75,C3  (2,5)
217.75,A2  (2,5)
217.75,Bb1  (9,12)
217.75,Bb3  (9,12)
217.7552083333,E3  (9,12)
217.875,C3  (2,5)
217.875,E3  (2,5)
217.875,A2  (2,5)
217.875,Bb3  (9,12)
218,D2  (1,4)
218,D3  (1,4)
218,A3  (1,4)
218,D4  (1,4)
218,F4  (1,4)
218,C1  (9,12)
218,Gb1  (9,12)
218,Bb3  (9,12)
218.0052083333,D2  (0,3)
218.0052083333,E3  (9,12)
218.125,Bb3  (9,12)
218.25,D3  (2,5)
218.25,A3  (2,5)
218.25,F3  (2,5)
218.25,C1  (9,12)
218.25,D1  (9,12)
218.25,Gb1  (9,12)
218.25,Bb3  (9,12)
218.375,Bb3  (9,12)
218.5,Gb1  (9,12)
218.5,Bb3  (9,12)
218.5026041667,D3  (9,12)
218.625,D3  (2,5)
218.625,A3  (2,5)
218.625,F3  (2,5)
218.625,C1  (9,12)
218.625,D1  (9,12)
218.625,Bb3  (9,12)
218.75,Gb1  (9,12)
218.75,Bb3  (9,12)
218.875,Bb3  (9,12)
218.8802083333,A1  (0,3)
218.8802083333,Eb3  (9,12)
219,A3  (2,5)
219,D3  (2,5)
219,F3  (2,5)
219,C1  (9,12)
219,Gb1  (9,12)
219,Bb3  (9,12)
219.0052083333,D2  (0,3)
219.0052083333,Eb3  (9,12)
219.125,Bb3  (9,12)
219.1302083333,Eb3  (9,12)
219.25,Gb1  (9,12)
219.25,Bb3  (9,12)
219.2552083333,E3  (9,12)
219.375,A3  (2,5)
219.375,D3  (2,5)
219.375,F3  (2,5)
219.375,Bb3  (9,12)
219.3802083333,E0  (0,3)
219.5,A4  (1,4)
219.5,D4  (1,4)
219.5,C1  (9,12)
219.5,D1  (9,12)
219.5,Gb1  (9,12)
219.5,Bb3  (9,12)
219.5026041667,D3  (9,12)
219.5052083333,Gb2  (9,12)
219.625,Bb3  (9,12)
219.6302083333,F0  (0,3)
219.75,A3  (2,5)
219.75,D3  (2,5)
219.75,F3  (2,5)
219.75,Bb1  (9,12)
219.75,Bb3  (9,12)
219.7552083333,E3  (9,12)
219.875,F3  (2,5)
219.875,D3  (2,5)
219.875,A3  (2,5)
219.875,Bb3  (9,12)
219.8802083333,F0  (0,3)
220,F3  (1,4)
220,G2  (1,4)
220,D3  (1,4)
220,Bb2  (1,4)
220,C1  (9,12)
220,Gb1  (9,12)
220,Bb3  (9,12)
220.0052083333,G0  (0,3)
220.0052083333,E3  (9,12)
220.125,Bb3  (9,12)
220.25,Bb2  (2,5)
220.25,F3  (2,5)
220.25,D3  (2,5)
220.25,C1  (9,12)
220.25,D1  (9,12)
220.25,Gb1  (9,12)
220.25,Bb3  (9,12)
220.2552083333,G1  (0,3)
220.375,Bb3  (9,12)
220.5,Gb1  (9,12)
220.5,Bb3  (9,12)
220.5026041667,D3  (9,12)
220.625,F3  (2,5)
220.625,Bb2  (2,5)
220.625,D3  (2,5)
220.625,C1  (9,12)
220.625,D1  (9,12)
220.625,Bb3  (9,12)
220.6302083333,A0  (0,3)
220.75,Gb1  (9,12)
220.75,Bb3  (9,12)
220.875,Bb3  (9,12)
220.8802083333,Eb3  (9,12)
221,F3  (2,5)
221,D3  (2,5)
221,Bb2  (2,5)
221,C1  (9,12)
221,Gb1  (9,12)
221,Bb3  (9,12)
221.0052083333,Bb0  (0,3)
221.0052083333,Eb3  (9,12)
221.125,Bb3  (9,12)
221.1302083333,Eb3  (9,12)
221.25,Gb1  (9,12)
221.25,Bb3  (9,12)
221.2552083333,E3  (9,12)
221.375,F3  (2,5)
221.375,D3  (2,5)
221.375,Bb2  (2,5)
221.375,Bb3  (9,12)
221.5,C1  (9,12)
221.5,D1  (9,12)
221.5,Gb1  (9,12)
221.5,Bb3  (9,12)
221.5026041667,D3  (9,12)
221.5052083333,C1  (0,3)
221.5052083333,Gb2  (9,12)
221.625,Bb3  (9,12)
221.75,C3  (2,5)
221.75,A2  (2,5)
221.75,F3  (2,5)
221.75,Bb1  (9,12)
221.75,Bb3  (9,12)
221.7552083333,E3  (9,12)
221.875,C3  (2,5)
221.875,A2  (2,5)
221.875,F3  (2,5)
221.875,Bb3  (9,12)
222,A3  (1,4)
222,F3  (1,4)
222,Bb2  (1,4)
222,D3  (1,4)
222,Bb1  (1,4)
222,C1  (9,12)
222,Gb1  (9,12)
222,Bb3  (9,12)
222.0052083333,Bb0  (0,3)
222.0052083333,E3  (9,12)
222.125,Bb3  (9,12)
222.25,Bb2  (2,5)
222.25,F3  (2,5)
222.25,D3  (2,5)
222.25,C1  (9,12)
222.25,D1  (9,12)
222.25,Gb1  (9,12)
222.25,Bb3  (9,12)
222.2552083333,Bb1  (0,3)
222.375,Bb3  (9,12)
222.5,Gb1  (9,12)
222.5,Bb3  (9,12)
222.5026041667,D3  (9,12)
222.625,F3  (2,5)
222.625,D3  (2,5)
222.625,Bb2  (2,5)
222.625,C1  (9,12)
222.625,D1  (9,12)
222.625,Bb3  (9,12)
222.6302083333,Bb0  (0,3)
222.75,Gb1  (9,12)
222.75,Bb3  (9,12)
222.875,Bb3  (9,12)
222.8802083333,Eb3  (9,12)
223,F3  (2,5)
223,D3  (2,5)
223,Bb2  (2,5)
223,C1  (9,12)
223,Gb1  (9,12)
223,Bb3  (9,12)
223.0052083333,Bb1  (0,3)
223.0052083333,Eb3  (9,12)
223.125,Bb3  (9,12)
223.1302083333,Eb3  (9,12)
223.25,Gb1  (9,12)
223.25,Bb3  (9,12)
223.2552083333,E3  (9,12)
223.375,Bb2  (2,5)
223.375,F3  (2,5)
223.375,D3  (2,5)
223.375,Bb3  (9,12)
223.5,C1  (9,12)
223.5,D1  (9,12)
223.5,Gb1  (9,12)
223.5,Bb3  (9,12)
223.5026041667,D3  (9,12)
223.5052083333,F1  (0,3)
223.5052083333,Gb2  (9,12)
223.625,Bb3  (9,12)
223.75,F3  (2,5)
223.75,D3  (2,5)
223.75,Bb2  (2,5)
223.75,Bb1  (9,12)
223.75,Bb3  (9,12)
223.7552083333,E3  (9,12)
223.875,Bb2  (2,5)
223.875,D3  (2,5)
223.875,F3  (2,5)
223.875,Bb3  (9,12)
224,G3  (1,4)
224,E3  (1,4)
224,C3  (1,4)
224,A1  (1,4)
224,A2  (1,4)
224,C1  (9,12)
224,Gb1  (9,12)
224,Bb3  (9,12)
224.0052083333,A1  (0,3)
224.0052083333,E3  (9,12)
224.125,Bb3  (9,12)
224.25,E3  (2,5)
224.25,A2  (2,5)
224.25,C3  (2,5)
224.25,C1  (9,12)
224.25,D1  (9,12)
224.25,Gb1  (9,12)
224.25,Bb3  (9,12)
224.375,Bb3  (9,12)
224.5,Gb1  (9,12)
224.5,Bb3  (9,12)
224.5026041667,D3  (9,12)
224.625,E3  (2,5)
224.625,C3  (2,5)
224.625,A2  (2,5)
224.625,C1  (9,12)
224.625,D1  (9,12)
224.625,Bb3  (9,12)
224.6302083333,E1  (0,3)
224.75,Gb1  (9,12)
224.75,Bb3  (9,12)
224.875,Bb3  (9,12)
224.8802083333,Eb3  (9,12)
225,E3  (2,5)
225,C3  (2,5)
225,A2  (2,5)
225,C1  (9,12)
225,Gb1  (9,12)
225,Bb3  (9,12)
225.0052083333,Eb3  (9,12)
225.125,Bb3  (9,12)
225.1302083333,Eb3  (9,12)
225.25,Gb1  (9,12)
225.25,Bb3  (9,12)
225.2552083333,A0  (0,3)
225.2552083333,E3  (9,12)
225.375,E3  (2,5)
225.375,C3  (2,5)
225.375,A2  (2,5)
225.375,Bb3  (9,12)
225.5,E4  (1,4)
225.5,C4  (1,4)
225.5,G3  (1,4)
225.5,C1  (9,12)
225.5,D1  (9,12)
225.5,Gb1  (9,12)
225.5,Bb3  (9,12)
225.5026041667,D3  (9,12)
225.5052083333,Gb2  (9,12)
225.625,Bb3  (9,12)
225.75,E3  (2,5)
225.75,C3  (2,5)
225.75,A2  (2,5)
225.75,Bb1  (9,12)
225.75,Bb3  (9,12)
225.7552083333,E3  (9,12)
225.875,C3  (2,5)
225.875,E3  (2,5)
225.875,A2  (2,5)
225.875,Bb3  (9,12)
226,A3  (1,4)
226,D1  (1,4)
226,D2  (1,4)
226,F4  (1,4)
226,D4  (1,4)
226,C1  (9,12)
226,D1  (9,12)
226.0052083333,D1  (0,3)
226.0052083333,Bb1  (9,12)
226.0052083333,Db2  (9,12)

